section_name,duration,pb_mapping_id,event_id
"productSection",145,48390,71682
"traceSection",122,46383,78616
"moreSection",119,48781,72183
"infoSection",112,53333,75076
"moreSection",162,52954,74096
"productSection",144,53081,76451
"moreSection",132,50364,76499
"moreSection",147,48655,70992
"moreSection",86,49560,74170
"moreSection",123,46377,77892
"infoSection",141,48694,73876
"moreSection",69,47555,73519
"moreSection",169,55631,76392
"productSection",118,51304,73714
"productSection",137,46103,70009
"productSection",71,48663,69787
"productSection",99,47750,71813
"moreSection",153,50529,70572
"infoSection",106,52348,77605
"infoSection",101,47253,76810
"productSection",153,47873,76665
"moreSection",73,51208,72695
"infoSection",64,56693,73247
"productSection",129,46823,70017
"traceSection",91,49809,75778
"productSection",86,50373,75110
"infoSection",83,52264,70703
"infoSection",67,53772,77525
"productSection",97,49561,69560
"infoSection",150,49653,75315
"productSection",76,50602,72946
"infoSection",151,50577,70606
"moreSection",109,55737,76875
"productSection",139,50501,71288
"moreSection",91,48710,72051
"infoSection",170,52259,73237
"moreSection",149,49074,69373
"productSection",96,56052,78086
"productSection",165,55528,76177
"productSection",167,47115,69057
"moreSection",61,48385,78185
"productSection",74,55976,70472
"infoSection",83,55370,76545
"moreSection",85,49903,78753
"moreSection",58,50106,70420
"productSection",129,55823,79164
"infoSection",90,46206,77423
"moreSection",74,54957,71361
"productSection",67,46741,71982
"infoSection",77,51809,76092
"traceSection",106,54259,75537
"moreSection",55,51929,73491
"productSection",110,48911,74756
"productSection",100,55306,76694
"infoSection",63,53075,78345
"moreSection",78,56284,72152
"infoSection",62,56286,79008
"productSection",51,53394,75664
"productSection",69,46349,76149
"productSection",170,52472,72507
"moreSection",118,49399,75197
"moreSection",68,49668,72967
"infoSection",137,53293,68895
"productSection",123,51108,69875
"productSection",124,52292,78021
"traceSection",111,48110,72406
"productSection",89,51754,75692
"productSection",85,53361,69833
"traceSection",153,49810,68799
"infoSection",67,54855,76497
"traceSection",124,50568,72835
"productSection",66,51606,75006
"productSection",88,54599,77644
"moreSection",56,51453,76740
"productSection",148,48687,77925
"moreSection",88,50744,75521
"infoSection",162,50288,77186
"traceSection",90,53118,70713
"productSection",145,51119,71553
"infoSection",103,47635,70247
"moreSection",133,52911,77412
"moreSection",100,55680,78951
"productSection",94,53544,76759
"productSection",85,53166,73564
"moreSection",147,47875,78149
"moreSection",65,52498,76570
"infoSection",127,47791,68922
"productSection",101,52484,72368
"moreSection",79,49997,74571
"productSection",50,49065,76783
"productSection",102,48780,70817
"productSection",98,51202,71151
"productSection",80,54613,72896
"infoSection",58,49542,73572
"infoSection",134,46961,77784
"infoSection",95,49852,77862
"moreSection",115,49652,71880
"infoSection",53,49263,69137
"infoSection",108,52024,68776
"productSection",168,50940,77007
"productSection",103,54400,77714
"productSection",165,53778,69372
"moreSection",67,51193,75797
"moreSection",113,54876,75024
"productSection",163,50875,69531
"productSection",86,47182,79127
"traceSection",115,48726,71178
"productSection",65,47032,77319
"productSection",114,50361,74828
"infoSection",135,46901,76233
"moreSection",116,51727,78503
"moreSection",166,46742,73702
"moreSection",152,46087,72142
"moreSection",141,55506,77413
"moreSection",161,54257,74864
"traceSection",102,49404,76257
"productSection",157,55202,74851
"moreSection",130,54798,76666
"productSection",88,51817,74600
"moreSection",139,50244,79468
"moreSection",165,55759,78563
"productSection",81,50773,75917
"traceSection",103,52869,69994
"infoSection",91,48618,70048
"moreSection",51,51189,70502
"productSection",130,46700,76915
"traceSection",166,51586,77130
"productSection",109,52123,77898
"traceSection",57,56190,73041
"infoSection",92,55465,70210
"productSection",117,51147,70623
"productSection",165,56154,74522
"productSection",117,51783,78080
"productSection",149,56808,78656
"moreSection",77,50558,76026
"traceSection",117,49931,74870
"productSection",61,50540,72265
"infoSection",77,55268,76710
"infoSection",144,56775,76350
"infoSection",81,46724,73774
"productSection",115,54386,72358
"infoSection",134,48410,76856
"productSection",56,53445,78921
"productSection",148,53304,75066
"moreSection",106,52157,74226
"productSection",95,49849,77418
"infoSection",168,51492,78202
"infoSection",127,52544,78779
"moreSection",109,49910,71027
"productSection",162,48703,71128
"moreSection",80,50342,79474
"productSection",51,50422,75272
"moreSection",106,49120,74386
"moreSection",89,56401,75042
"traceSection",155,49683,76129
"productSection",131,51629,72388
"moreSection",58,50518,74078
"productSection",70,49146,72618
"moreSection",143,55885,69272
"productSection",132,51479,72880
"productSection",133,55695,71668
"productSection",156,55824,72612
"moreSection",100,51462,78729
"infoSection",51,51788,75758
"moreSection",133,51484,69511
"moreSection",169,52492,76288
"productSection",70,51214,77750
"productSection",50,52677,79059
"productSection",64,52905,78695
"productSection",138,50762,71423
"productSection",164,47373,74689
"infoSection",101,54949,74166
"productSection",67,47412,72327
"moreSection",109,48604,71250
"productSection",65,56500,78971
"productSection",124,52510,79203
"moreSection",127,53701,75469
"infoSection",95,52807,69719
"moreSection",53,54144,75724
"infoSection",158,53251,69443
"moreSection",155,46227,70777
"moreSection",148,54232,75776
"productSection",88,52974,70242
"moreSection",162,52822,72573
"productSection",132,55804,71760
"traceSection",167,50071,76854
"moreSection",85,48216,72572
"traceSection",110,56886,68787
"productSection",67,46912,71040
"traceSection",56,53521,76653
"traceSection",66,54018,70093
"moreSection",104,48344,73575
"productSection",90,47144,71508
"productSection",152,48739,71229
"productSection",163,55301,79389
"productSection",116,56263,77250
"productSection",79,52479,74598
"productSection",90,55283,72050
"moreSection",148,48517,75808
"productSection",153,55844,72536
"productSection",162,49975,75946
"moreSection",82,48936,74610
"moreSection",168,50078,74967
"productSection",119,56275,73857
"infoSection",118,49241,74052
"moreSection",151,54313,76035
"productSection",134,56370,70625
"moreSection",149,55234,79437
"productSection",156,50900,75984
"infoSection",120,47072,71324
"productSection",146,50865,74972
"moreSection",157,55019,74253
"moreSection",160,53965,69054
"productSection",76,50708,68927
"productSection",80,51166,71452
"productSection",142,47158,74926
"productSection",85,54490,74009
"productSection",104,55995,69998
"infoSection",106,54706,78173
"infoSection",85,48182,70596
"infoSection",118,49252,78897
"productSection",80,55973,71460
"productSection",93,56905,69012
"productSection",91,55238,79570
"productSection",89,52856,76554
"moreSection",141,47087,72953
"moreSection",105,51774,72809
"productSection",101,56202,77415
"moreSection",66,54543,69798
"moreSection",164,51598,77243
"moreSection",115,53548,71334
"productSection",56,55298,75530
"moreSection",143,56926,75939
"moreSection",135,54845,77173
"moreSection",164,49722,78181
"infoSection",124,48185,75456
"moreSection",143,56360,69979
"moreSection",135,46800,73668
"moreSection",85,53321,78639
"moreSection",62,47270,77674
"traceSection",115,52022,78866
"productSection",131,54704,75020
"infoSection",60,51569,73343
"productSection",93,54819,73954
"productSection",68,56332,75609
"traceSection",169,52731,73571
"productSection",134,49101,74322
"moreSection",138,56876,69706
"productSection",110,53700,69238
"infoSection",111,50787,76389
"productSection",151,54584,79491
"productSection",141,47926,77463
"productSection",130,52757,79510
"infoSection",128,46525,74531
"moreSection",160,50207,69183
"moreSection",112,52547,72027
"infoSection",98,47141,78579
"productSection",157,51477,70265
"moreSection",122,48153,79272
"productSection",124,48324,70080
"productSection",60,46512,77442
"moreSection",72,46216,72328
"infoSection",96,55219,70085
"productSection",123,56781,73111
"productSection",65,54235,68825
"moreSection",73,53505,74613
"infoSection",162,52081,75490
"moreSection",133,51504,75008
"moreSection",145,56759,76037
"infoSection",101,55479,70628
"infoSection",57,49905,79084
"traceSection",90,49793,70122
"infoSection",87,52968,77908
"productSection",142,51244,71715
"moreSection",109,46473,79308
"moreSection",60,49039,78199
"moreSection",132,55880,79571
"productSection",153,50733,71585
"moreSection",122,50618,78493
"moreSection",74,53887,70198
"infoSection",137,49519,79362
"infoSection",136,53622,73425
"infoSection",166,47453,69985
"traceSection",152,49364,76738
"infoSection",86,53554,73176
"productSection",116,47596,78694
"moreSection",57,50751,77086
"moreSection",153,56621,75803
"traceSection",80,47367,74368
"productSection",68,49690,74363
"moreSection",96,52945,71537
"moreSection",103,51406,71766
"moreSection",132,49960,76817
"infoSection",142,54442,74216
"moreSection",53,51321,69773
"productSection",53,55026,70734
"productSection",157,48787,73992
"productSection",135,50159,77673
"moreSection",137,56562,73511
"moreSection",74,56938,69009
"infoSection",160,48929,71573
"infoSection",58,51741,79283
"moreSection",84,49320,73570
"infoSection",128,56130,77288
"productSection",151,52907,79139
"productSection",144,48576,75036
"moreSection",145,54373,74858
"productSection",61,52459,74117
"productSection",77,55221,70324
"productSection",136,55714,77148
"moreSection",124,51053,71761
"infoSection",87,47179,70117
"infoSection",84,55615,74075
"moreSection",117,47655,76405
"infoSection",97,48422,74092
"moreSection",150,55253,73267
"traceSection",166,56686,73275
"productSection",115,55049,72734
"productSection",133,56200,78826
"productSection",155,53377,76945
"traceSection",82,49136,73585
"infoSection",63,56089,73645
"productSection",71,50635,68830
"productSection",60,54387,75793
"moreSection",167,46725,72297
"traceSection",53,48691,77826
"productSection",165,53400,79214
"moreSection",50,56985,78501
"moreSection",142,51856,69598
"productSection",55,54427,78136
"moreSection",116,55029,78037
"productSection",121,52920,70828
"productSection",86,50221,69908
"productSection",152,55694,70258
"infoSection",120,46586,69468
"productSection",79,54899,76506
"productSection",78,52793,75506
"infoSection",160,50858,77537
"infoSection",50,46831,74463
"moreSection",162,50046,72632
"productSection",146,50208,74832
"infoSection",102,54977,71963
"moreSection",111,55947,70045
"moreSection",76,55800,76855
"productSection",88,47436,78172
"productSection",68,47556,79258
"productSection",101,54464,71924
"moreSection",51,53392,78500
"moreSection",68,52168,73229
"productSection",71,50726,78739
"productSection",75,46468,71943
"productSection",91,46626,69298
"traceSection",69,55984,71833
"productSection",56,50216,72092
"productSection",53,55013,74675
"productSection",155,51613,79245
"moreSection",170,54998,68765
"traceSection",111,47038,77795
"infoSection",165,48766,77455
"infoSection",146,55343,74428
"moreSection",144,46977,69778
"productSection",91,54155,75114
"infoSection",84,51313,72797
"productSection",114,49177,70001
"moreSection",118,46231,73172
"infoSection",138,52439,70810
"moreSection",88,48812,72813
"moreSection",106,48442,76586
"productSection",148,55266,72131
"infoSection",63,47782,69450
"moreSection",126,50765,68934
"productSection",76,53695,71634
"moreSection",64,53246,76178
"productSection",132,48773,72845
"traceSection",82,52453,72547
"moreSection",157,46286,79104
"productSection",129,49335,70664
"productSection",96,55807,69720
"moreSection",99,52881,71940
"moreSection",106,46521,70832
"traceSection",125,56485,73388
"infoSection",122,46153,75745
"moreSection",160,52769,75748
"moreSection",167,46513,76988
"productSection",95,48296,73940
"moreSection",95,53808,76296
"moreSection",51,48241,70250
"traceSection",158,56341,75642
"infoSection",55,54749,71445
"moreSection",76,56939,76992
"infoSection",109,51430,69323
"moreSection",133,52104,72019
"traceSection",114,46898,78970
"traceSection",65,54335,70584
"productSection",170,50963,76101
"infoSection",78,46198,72533
"infoSection",86,53142,76771
"productSection",109,51482,75057
"moreSection",50,54820,74983
"moreSection",104,48886,73880
"moreSection",118,49068,74836
"productSection",105,54109,74412
"productSection",155,51434,70272
"moreSection",54,56224,72246
"moreSection",83,53800,77919
"moreSection",105,46477,77775
"productSection",116,49735,71021
"traceSection",59,56389,78411
"productSection",160,47947,76220
"traceSection",135,48372,72401
"infoSection",112,52588,78581
"moreSection",162,49440,71974
"productSection",90,54130,74167
"productSection",63,49396,72821
"productSection",96,50397,75967
"infoSection",110,48474,77931
"traceSection",62,47945,77855
"moreSection",85,48661,73118
"productSection",161,47464,69786
"infoSection",108,48247,75185
"infoSection",90,53819,79265
"productSection",132,49800,71519
"productSection",124,47042,76575
"infoSection",152,56074,79119
"infoSection",101,52984,69580
"moreSection",102,51583,77006
"moreSection",119,49509,76249
"infoSection",145,51489,73964
"productSection",64,47499,71321
"productSection",153,50298,77692
"infoSection",133,50178,69331
"traceSection",111,48155,71132
